0.10 	 0.19 	 0.18 	 6.09 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.18 	 0.19 	 0.18 	 6.25 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.37 	 0.19 	 0.17 	 6.20 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.06 	 0.19 	 0.18 	 6.03 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.03 	 0.19 	 0.18 	 6.64 	 50.00 	 5.000000e-02 	 8.00e+01 	 5.00e+01 	 1  	 0  	 0  	 0 
0.13 	 0.19 	 0.18 	 5.78 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.04 	 0.19 	 0.18 	 6.02 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.16 	 0.19 	 0.18 	 6.03 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.10 	 0.20 	 0.18 	 6.28 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.38 	 0.20 	 0.16 	 5.70 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.18 	 0.20 	 0.17 	 6.06 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.21 	 0.20 	 0.17 	 6.06 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.57 	 0.20 	 0.15 	 5.63 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.32 	 0.23 	 0.18 	 6.55 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.61 	 0.24 	 0.17 	 6.34 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.29 	 0.19 	 0.18 	 6.42 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.09 	 0.20 	 0.18 	 6.08 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.09 	 0.20 	 0.18 	 6.42 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.15 	 0.20 	 0.18 	 6.16 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.34 	 0.21 	 0.17 	 5.84 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.65 	 0.20 	 0.15 	 6.27 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.07 	 0.20 	 0.18 	 6.17 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.18 	 0.21 	 0.18 	 5.89 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.24 	 0.20 	 0.17 	 5.81 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.09 	 0.19 	 0.18 	 6.06 	 100.00 	 5.000000e-02 	 8.00e+01 	 1.00e+02 	 1  	 0  	 0  	 0 
0.14 	 0.49 	 0.17 	 6.16 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.21 	 0.43 	 0.17 	 6.42 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.27 	 0.39 	 0.16 	 5.91 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
